conductivity,temperature,turbidity,total_dissolved_solids,water_quality_rating
392.5325975,34,2.919796005,29690.91716,1
397.3375083,33,2.658843412,21670.56989,1
488.9763942,31,4.593787133,26376.06229,1
442.499532,32,5.320015455,30854.83047,1
400.9652703,34,4.493746769,20464.77269,1
377.6972828,28,3.599933102,7965.207918,1
328.5794292,33,3.827431411,29317.14244,1
479.8254966,29,3.870292782,13505.03312,1
490.0470946,26,3.531384661,31617.07541,1
416.5966342,28,2.526016236,16514.60809,1
403.7035016,32,5.075843604,27150.3954,1
472.3421246,31,3.515802547,17895.55659,1
529.7303121,30,6.073006014,19310.06201,1
520.2728606,31,2.949938823,39484.63892,1
311.0930645,30,1.659799385,25703.1552,1
338.9352709,30,2.558772744,18608.94087,1
408.8535622,32,4.96467264,15488.95675,1
594.7025458,27,3.542731087,31150.51342,1
388.339277,30,3.099746163,25419.7695,1
435.2829807,32,2.959153823,25645.06723,1
501.5326526,33,4.318305407,25039.3547,1
434.3502193,31,4.693949416,16965.31411,1
454.5437655,32,3.573741106,37273.42922,1
369.2897773,32,3.603089689,11566.87555,1
424.446185,29,4.457729915,17095.27007,1
489.5450548,29,3.285371835,13812.41042,1
437.3895263,30,3.249439878,20430.9067,1
424.4542545,34,2.715186685,28232.01841,1
523.0526626,26,4.896625908,15456.22009,1
359.4609502,29,5.396623142,20852.7645,1
410.1582218,32,3.566945145,23641.47203,1
431.651283,30,4.275614874,20596.39123,1
530.0529193,32,2.664946055,36966.85332,1
374.4550618,34,3.405278618,18059.33085,1
344.6937399,30,4.109924712,5128.457646,1
613.6335477,30,4.753607931,15360.83507,1
360.9328038,34,3.183803572,35001.14479,1
279.6649198,32,4.032267339,20325.70213,1
507.7900618,27,4.819637104,22886.96573,1
479.479409,26,3.551905359,24855.83004,1
605.3983749,31,5.255011943,15751.44915,1
410.6882969,30,2.505464027,21190.15494,1
445.7688122,30,4.549419413,49009.92466,1
447.167101,29,4.822967485,35055.61649,1
436.9889344,32,4.29811092,27310.06085,1
531.6026342,30,4.629955736,32680.97799,1
527.45964,32,3.312512766,22475.09296,1
386.0711492,30,4.678742166,19954.57555,1
313.0096389,29,3.978495494,22613.29748,1
607.1025732,26,4.57886119,26594.35208,1
402.8873087,34,3.997969671,17177.07104,1
445.7668532,27,2.990780894,33347.9711,1
641.5258452,26,4.488904316,21043.62693,1
462.5351147,26,4.346153563,13979.38175,1
429.6901557,26,2.601517589,21208.61829,1
450.5359095,29,4.37456385,14319.40137,1
393.2539151,30,3.394450273,15547.18663,1
390.4268891,27,3.824428039,20156.57862,1
366.8131076,26,3.982002335,18506.28861,1
446.4943942,33,3.311813193,11006.04851,1
358.0973864,30,3.386109813,22899.06291,1
361.0372382,29,4.421058844,7412.798059,1
344.7183136,31,4.847312562,17196.05471,1
346.0305439,30,4.704273495,20106.10684,1
485.2544296,27,4.742966749,25794.95019,1
387.6181112,31,3.932839293,21823.09426,1
395.9768245,33,3.883250198,37308.99416,1
349.4310989,26,5.425945934,38895.35614,1
539.4647234,26,4.258488737,20214.21655,1
348.2645907,27,2.869226102,30569.81055,1
293.8342645,29,4.480574391,12635.3677,1
567.7222811,26,3.510728004,47022.74585,1
277.0508017,26,3.652844726,27577.21362,1
416.8980711,33,5.181202492,22557.77958,1
597.9792737,30,3.017544306,15525.39396,1
311.6355739,30,4.32378488,25680.71739,1
384.783185,31,4.16249551,29045.26114,1
355.831683,34,4.040974482,21688.61694,1
424.6501794,29,5.056104024,13706.18681,1
525.224717,30,3.842113986,8906.975623,1
305.6294093,30,4.792527452,35056.23223,1
510.0468968,26,5.481690934,20259.72585,1
338.9571983,32,3.619545637,20116.9111,1
448.5956405,28,3.345910382,19873.30092,1
301.9535508,28,3.960282114,19412.11272,1
447.5206554,27,3.714096435,34359.4008,1
398.5447626,33,4.317186298,21995.06807,1
350.0851155,31,2.894651172,34565.70169,1
533.5838575,28,4.216315016,30660.20967,1
536.1839,34,4.557028866,19746.49325,1
472.3690935,26,3.579983811,19486.88184,1
299.1942452,31,4.242241799,21736.37332,1
464.024917,29,3.756100423,12700.48804,1
465.352665,33,3.426266449,12330.40657,1
411.58131,31,4.538108781,17502.87944,1
442.7587559,28,4.002081517,8086.825999,1
338.3208398,32,3.566298462,14052.44611,1
278.3551233,34,4.242459863,40684.39001,1
389.2726454,29,3.751588622,29169.72078,1
422.3182271,27,2.959684621,47852.88887,1
581.9811912,29,3.952594441,32349.10238,1
369.6130841,31,4.824825939,25070.00874,1
437.0513643,32,4.225608376,15147.17146,1
413.2142305,33,4.2978807,19073.25959,1
281.0692028,33,4.430750456,38184.46957,1
365.0325034,26,3.825936697,35434.28006,1
478.3323603,31,3.764099674,20155.43447,1
330.2533754,33,4.219225569,25626.48105,1
467.479901,32,4.514174613,25583.49201,1
375.0282225,28,3.641489972,20321.2294,1
519.3803669,33,5.203461367,25887.63172,1
315.9134106,32,4.847262262,27402.02,1
370.8606317,33,4.017061119,12603.40037,1
472.2760009,28,3.263464731,16648.60057,1
467.1483719,31,3.735173416,32040.50567,1
424.3287402,29,3.612260192,21403.00205,1
481.3417739,31,4.257805108,14739.06854,1
405.2787385,27,3.551568013,18821.38961,1
330.0837229,29,3.485535976,25137.42768,1
474.0077155,32,3.794055433,35965.74458,1
423.1100797,26,3.039018779,17828.29452,1
380.9990976,33,4.663869576,22452.63557,1
376.5813885,34,3.253200107,22025.69661,1
475.6460515,32,6.083772354,30396.90462,1
501.345347,32,3.74874691,9465.323905,1
458.9929359,31,3.984308829,22481.02732,1
475.3323571,26,5.13805579,7907.330441,1
471.477419,31,3.227940799,15097.02406,1
473.0648236,32,3.139940274,26034.5282,1
407.7216133,34,4.589512953,11579.44169,1
419.3049802,31,4.510595264,25227.54515,1
512.2323064,28,3.895572062,14476.3357,1
496.3635615,34,4.453443265,26392.86361,1
359.9744366,26,3.748443401,13403.08639,1
534.1669972,33,3.544751521,33173.49941,1
357.3585666,34,4.804828567,32269.50494,1
442.5435995,29,4.785637378,17240.02106,1
303.5967986,34,3.85304755,12150.72192,0
617.144794,27,5.493180964,32328.71481,0
374.1195225,32,4.166105474,20320.10845,0
371.2693736,29,3.143430669,14686.28339,0
468.8429845,28,3.669056836,28990.78788,0
498.313062,32,4.566253696,32471.45632,0
436.9215083,33,4.516932985,21790.0109,0
498.2829782,33,2.988621031,14083.82989,0
478.467047,29,2.774960949,23441.26714,0
371.6163971,30,4.422182857,24510.50756,0
295.7495252,29,4.360950051,9848.035583,0
570.9750271,32,3.522454093,26811.20307,0
346.2917846,28,4.266922561,24354.33517,0
436.4937616,27,3.996339179,22749.17835,0
461.3000946,29,2.79584013,32916.33148,0
293.4779981,29,3.017984971,19764.62744,0
500.1428984,29,3.500970574,23565.73271,0
397.7871189,32,3.275008408,15149.48987,0
647.3499388,29,4.356931133,25441.05612,0
364.1341734,31,2.948657439,17763.31099,0
401.3832642,32,3.21212398,19330.03576,0
332.0842934,34,4.025643696,21273.45707,0
561.7907605,26,3.172091114,15423.38728,0
275.0717123,32,3.807720799,13730.25912,0
348.4840391,28,4.481552363,24649.67475,0
460.7452673,29,3.170993874,24008.99204,0
553.3462602,29,4.149553298,15273.04929,0
410.9092889,31,4.196726496,24207.08167,0
622.9635748,33,4.237560418,17721.95956,0
496.9897916,30,2.65459449,26631.21287,0
437.1246646,32,4.148342955,22234.69674,0
324.0456808,31,3.820021216,19399.22197,0
468.8662639,32,2.844632741,23259.01245,0
333.0699111,28,3.419238762,33080.58883,0
528.2665235,33,3.628459629,18975.64349,0
422.0270716,34,2.51676912,12229.29848,0
461.0702093,26,3.085835467,18752.5764,0
351.0637876,31,3.567180517,22444.08178,0
478.1026928,31,2.373437694,18753.21176,0
397.0574736,28,5.016321199,27648.15965,0
292.8608167,33,4.291001305,22526.27975,0
306.7822306,27,4.361486286,24311.90579,0
405.0322471,32,5.104188246,30809.7057,0
421.1402783,29,3.986882335,19026.67284,0
394.4405812,32,4.100696951,12218.09594,0
333.5307684,31,2.216729691,20278.38298,0
463.4351018,27,3.761288428,39234.47018,0
279.1654357,31,2.937686205,28915.64322,0
612.3279735,30,3.009289196,20256.35307,0
293.9175991,29,3.780258731,14841.242,0
338.6810693,29,3.594990864,10922.54199,0
389.3028092,34,5.036334154,14852.53068,0
342.7460401,30,3.626135878,24897.55703,0
541.2207702,27,5.55466674,32129.99631,0
420.1207129,29,3.428095926,19919.32459,0
488.4558615,33,3.73313957,21214.37051,0
370.9298085,34,3.643686803,32105.28712,0
342.408791,31,3.204795726,17857.71689,0
316.5795879,29,5.337987102,14417.97953,0
534.339086,32,3.91360184,8692.538152,0
387.0858873,30,4.343059524,12658.17716,0
483.824089,34,4.32639437,25815.60909,0
371.847136,29,2.35333814,15900.79715,0
495.4179535,31,3.272286086,14284.64792,0
294.1786394,33,3.88660269,16461.50232,0
504.908752,34,4.096841156,28990.29785,0
424.2094003,32,4.586448405,17639.85794,0
359.8300726,32,4.00212866,15778.7294,0
286.8907768,30,4.714163453,17621.39011,0
491.2160335,29,4.681366362,31320.24559,0
411.4711511,30,1.984614867,31044.73818,0
318.8836363,26,4.93498603,32946.56752,0
517.4900494,31,2.769164071,24531.86944,0
535.2245167,30,4.196429497,13516.91149,0
424.6661118,26,4.333667365,21682.75477,0
459.0155542,31,4.523557774,21456.60442,0
362.2621568,33,2.901535467,25433.2321,0
473.1503877,28,4.656316782,19030.71688,0
526.1123808,33,2.798158402,35343.62858,0
450.3617196,27,3.808912954,20743.3484,0
443.9584388,33,4.190484029,15058.13875,0
294.9155842,26,4.102719041,15395.46908,0
382.0567584,27,4.938389194,30524.09379,0
295.3858255,30,3.396184931,19309.57045,0
708.2263645,30,3.511984837,19345.92248,0
467.4441542,33,4.4110576,13361.22602,0
433.9118039,31,3.955916726,32405.41386,0
371.6158605,30,4.699482756,22329.74008,0
357.6969709,32,3.841162625,17914.34023,0
431.8677567,34,4.618164705,25035.27104,0
518.6094797,33,3.99658137,16404.75948,0
543.6858334,28,3.846606955,9439.783993,0
472.0960897,32,4.688955207,27158.67773,0
564.5269737,26,4.522431964,26686.84794,0
511.5876641,33,4.469430538,27931.2084,0
472.2741221,33,3.78412078,31125.74043,0
479.2378524,28,3.732170265,17493.65042,0
518.3855456,29,3.527565359,19572.14708,0
536.720632,27,4.317531287,30575.9469,0
379.1379772,30,3.643379015,26944.68192,0
397.2211509,33,2.757856838,18282.06928,0
501.5669018,29,4.805641211,21463.05919,0
464.1846061,33,3.582882369,25623.34055,0
550.1374052,28,5.049463526,16087.26971,0
479.5613625,32,3.772078073,18668.36383,0
373.6248781,30,4.47514849,20988.08781,0
332.0500556,26,5.224654834,18020.84243,0
355.2754543,27,4.580371969,18328.40262,0
548.1553827,30,3.137280422,23575.99143,0
514.7485245,28,3.534125963,16304.52892,0
329.7108394,32,3.689241361,29551.33415,0
399.2921709,29,4.168242189,25815.38921,0
341.7403447,28,2.165681681,28553.55946,0
373.9367557,26,2.659977662,33462.03422,0
365.845248,34,4.237697607,24607.0881,0
447.594219,28,3.489938597,11920.90742,0
446.2193542,30,5.164944785,23124.57798,0
353.5070142,32,3.845422805,25623.8675,0
574.5814343,28,3.279006327,26395.24878,0
434.5042383,31,4.295737731,17291.61826,0
414.6507252,31,3.215740139,24642.81233,0
553.6167335,30,3.95515371,13529.03876,0
474.854039,28,4.543685406,20827.91758,0
487.2736283,31,3.305587798,26321.68919,0
398.4793173,28,3.929177544,28292.78032,0
418.3735821,27,4.271580716,21496.74514,0
424.0584184,31,2.816074739,11803.7355,0
350.5773702,29,3.735983476,19168.52677,0
517.5767619,26,4.066229364,37000.95567,0
235.0422835,31,3.759326201,18736.1909,0
501.5597252,31,4.876273,12289.90092,0
452.1872326,34,5.143750122,15979.06027,0
367.8540248,29,4.513200539,12431.80311,0
400.6118991,27,4.20418585,30031.83918,0
469.1321169,30,4.586748359,29532.615,0
482.5957093,26,4.910911021,19821.33837,0
528.2800236,34,4.894829651,25142.73374,0
532.342083,26,5.327584532,16100.96795,0
418.6420628,32,3.987012091,15979.33479,0
406.3720189,26,2.817258117,21316.50673,0
486.9837343,33,5.123871935,14540.73508,0
518.9443622,30,3.56360986,32112.56987,0
403.4209957,27,3.395331743,13329.03225,0
320.3560139,27,4.515322334,18344.06944,0
515.5750971,34,3.91599081,20408.4856,0
419.1315765,27,2.962432971,18564.37206,0
383.5270231,28,4.584565663,19126.29854,0
449.7239517,31,3.164187994,33365.31542,0
360.7556743,28,4.822958046,14470.05355,0
389.0308888,32,3.85115424,22444.55941,0
616.1213402,27,4.123239479,21875.2164,0
355.9424314,30,4.557707495,16639.21518,0
373.7412285,26,3.930290663,18252.07599,0
478.7459453,26,4.755158013,27001.33532,0
556.6576436,31,4.70486593,29808.2369,0
473.6433429,34,4.594760614,11914.46378,0
446.9924646,29,3.769831936,23659.21152,0
394.2460613,26,3.279888338,25355.99892,0
364.7948827,26,3.585736635,21923.87409,0
315.0781346,26,4.041580247,21165.59065,0
480.6676165,29,4.61753288,26436.03333,0
577.4913708,31,3.597759969,19118.0503,0
334.2116689,26,3.051607724,28652.1433,0
334.178652,30,4.221305734,21046.44852,0
502.7893959,33,3.835332168,22308.82173,0
431.5056768,33,3.648743737,16746.80039,0
411.8813745,27,3.895103866,30220.61249,0
431.9691822,27,2.227370875,26562.44718,0
331.3303525,34,4.371806161,11512.46584,0
470.7403123,26,4.692217919,34538.54404,0
341.4387805,26,3.065508372,23493.12086,0
449.9189927,27,3.842625171,25669.71992,0
529.6246177,29,3.942709369,23778.75872,0
363.6334032,27,4.131932587,13539.81166,0
444.8910439,27,4.036719762,22554.83009,0
346.3111586,28,3.830883637,28504.99751,0
499.3616904,28,5.430349994,12359.63119,0
472.9271938,34,2.857687205,23917.19015,0
445.370944,26,3.186823455,21530.31623,0
587.8415806,27,4.169924018,19516.89804,0
473.3139688,34,5.77171476,39116.68271,0
402.9465574,31,4.593763682,33197.15053,0
305.4173061,34,3.861684092,20443.13505,0
397.0549828,31,3.713109664,22746.06166,0
600.2950276,28,4.297994791,17032.77373,0
487.8788563,33,2.799440618,20642.58872,0
358.1854729,31,4.532019663,21250.93563,0
584.8271549,34,5.4318367,15858.77818,0
322.2176289,31,3.906526285,31251.64373,0
327.3804879,33,1.96147543,28086.8735,0
399.9474527,34,4.749424236,24463.13742,0
486.3676933,28,3.794033112,14550.41701,0
513.3649463,30,4.170657763,23432.10973,0
371.4034751,28,2.686068741,23268.24308,0
416.6410808,31,4.334122046,17572.54747,0
362.2172579,34,4.608319394,12060.00953,0
409.0665769,33,3.599624661,15613.16053,0
620.981006,33,3.631107122,28492.17051,0
288.5088072,28,5.661984463,21696.00324,0
328.3997635,29,4.010809123,19100.08712,0
441.7651579,29,4.931460168,22685.68444,0
247.9180305,27,5.559984937,17786.7633,0
420.3334571,29,4.837268004,20247.20103,0
505.1083787,33,3.803908514,19781.6106,0
395.3391019,34,3.892667002,16548.35673,0
345.4893819,28,3.416625245,39557.25553,0
398.5177031,27,2.99425921,22210.61308,0
438.0443314,26,3.544537268,32742.18733,0
457.6377864,30,4.410729144,15926.42601,0
368.4375609,28,4.15188983,19850.18289,0
356.1666021,30,4.013477062,18908.62826,0
365.2729653,28,4.833507857,18529.79803,0
437.4787786,30,3.514096506,19038.9019,0
425.8680392,34,5.147055276,33773.10706,0
435.2784339,26,4.44590718,20115.73359,0
526.7760806,31,4.006631571,32237.24543,0
343.3492349,33,3.188805473,24855.90778,0
296.2607844,27,5.425794714,21626.56312,0
448.564049,26,3.532936096,25918.56795,0
376.4888875,34,3.846830261,12928.64443,0
412.011733,31,5.217131275,10529.3103,0
333.9461966,29,3.854771516,16795.82048,0
318.0426478,31,3.460998376,27463.65479,0
349.2096228,32,3.782727581,17939.7047,0
441.2161933,34,4.494459702,21983.55907,0
546.4823287,34,3.682780338,29956.36302,0
531.9594624,33,4.084660033,30045.36774,0
339.9769921,32,2.233894046,12875.12778,0
344.5995093,32,4.657694982,20453.8165,0
516.3545597,32,4.21067784,26716.35971,0
479.4025091,27,5.140449467,14054.12549,0
363.9509908,27,4.829753514,26744.23153,0
505.3614174,32,4.340986728,31965.36404,0
294.1656228,32,4.79540722,22709.38606,0
315.2668113,29,4.028042401,19894.14759,0
537.996625,27,3.778302162,34822.81634,0
481.9019289,27,4.208923205,26804.10949,0
297.7636847,31,3.490002014,15155.54899,0
344.7160528,32,3.524413842,36819.98684,0
440.5430991,33,5.288486793,19968.67784,0
525.9922871,31,3.978746922,21160.08974,0
444.4542113,33,4.302015723,16404.94142,0
457.0681623,33,3.138971387,16666.13081,0
405.6213753,26,4.131911908,29382.33526,0
387.5621917,27,4.184873593,22112.74635,0
348.8435757,30,3.550311143,26595.37354,0
319.7850761,29,3.427066374,13689.59207,0
430.5598517,33,3.973576406,19635.58825,0
418.5432378,28,3.872027137,16575.82126,0
275.317146,29,4.58147746,14609.97688,0
375.4114701,34,2.779901842,17326.20225,1
274.6965401,26,2.619420879,19289.36145,1
454.5552078,34,4.431829144,16378.15158,1
348.9713949,33,3.663774941,35200.79883,1
424.0034993,34,3.915381678,25131.66528,1
635.8884841,26,3.835305908,13679.0569,1
432.0307099,28,3.346057063,30362.68395,1
367.0443791,30,4.48126124,34132.06798,1
510.0297248,31,4.492387447,26653.76497,1
395.7386306,33,3.188477334,23104.52039,1
582.1106056,33,3.403798435,14598.02579,1
257.0077177,34,3.275581182,19002.31466,1
295.6751366,26,2.936610535,28141.2165,1
374.5430686,28,4.904366576,16219.47532,1
485.3119536,28,4.320100541,18666.56364,1
201.6197368,34,3.406210458,18194.54531,1
493.1794166,28,2.91405748,30471.9291,1
456.5300189,26,3.756396831,24344.96669,1
580.0952246,28,3.163935937,11229.13778,1
323.8854537,26,5.405567223,19224.98628,1
377.6493439,34,4.466935915,20877.53484,1
522.8013985,28,4.834023096,27312.16838,1
568.4205679,27,3.542527793,28170.8851,1
347.2194568,32,3.632607032,18404.05069,1
344.3989116,31,3.666823799,17430.84194,1
324.427772,32,4.066156997,17628.04306,1
448.2346397,30,2.010728686,19026.01733,1
332.0688251,33,3.880576017,26559.3609,1
612.0949257,34,2.691610395,17162.75393,1
355.9372383,28,2.574191772,19502.53897,1
392.433377,31,5.036017097,21453.33466,1
489.7453464,26,3.265854137,33315.94708,1
373.5482145,32,4.847520234,23890.89336,1
515.7549359,26,4.067414044,27044.95981,1
405.4855099,31,4.571406411,12137.0996,1
400.4512684,31,4.581395078,19197.10551,1
403.8240027,30,2.887022939,32092.05838,1
299.8869966,27,4.336648485,27468.98017,1
478.8936157,30,2.826111941,23517.68101,1
336.9129341,34,5.864497891,13714.83264,1
270.0553938,28,4.332639872,19713.41152,1
388.7455015,32,4.933467949,12305.90541,1
474.9897733,34,3.183864093,17643.40715,1
420.8308663,27,2.840097214,19872.85485,1
431.1674675,31,3.958608984,15924.79969,1
494.9455371,29,3.800552599,29818.09504,1
549.9873176,32,4.299543396,17681.27236,1
446.8791487,26,3.08173592,15265.40756,1
370.274621,29,4.582157298,18489.65251,1
300.358972,33,4.901038222,18333.63266,1
452.3060416,26,4.636728696,28390.89136,1
303.4963734,30,2.921797389,27690.47478,1
339.3447401,28,3.377450524,24539.71316,1
507.1288333,26,4.708268602,16488.04766,1
485.4231793,34,5.437429061,17905.48002,1
307.4333027,31,4.59634734,29136.33868,1
419.5129576,28,3.074815428,21542.83003,1
456.2597911,32,4.856444192,25868.59873,1
409.3576794,28,4.169660978,22805.6115,1
505.6656389,33,5.204044178,14763.58011,1
412.3204898,27,3.160818481,13703.22038,1
400.7431603,28,4.890415759,24882.62516,1
433.4446652,28,4.498069166,31725.48777,1
413.0758196,32,5.249069811,11795.31358,1
449.178061,30,3.850134889,13696.00992,1
448.8580062,26,2.954092652,28460.2034,1
338.4978145,30,3.333242682,32571.05452,1
541.3060967,27,3.904063423,13317.46811,1
475.2102159,26,4.433285888,19530.47382,1
447.8054645,33,2.566048788,21504.13882,1
493.836379,26,3.329503899,31683.86459,1
465.3469791,31,4.512332449,27368.01434,1
418.6196001,29,4.709402885,31114.82084,1
356.0757689,32,2.945671727,21752.02971,1
288.2212976,32,5.467935706,24069.33591,1
324.0473755,28,5.790838006,15978.03656,1
448.6664233,34,2.853767349,15896.36594,1
339.7373044,32,6.226580405,19259.19394,1
405.51722,29,4.074407572,13028.68846,1
571.5755053,32,3.266028512,21065.66366,1
468.4453962,31,3.532437619,22912.18958,1
346.6422674,29,3.78251746,23000.72314,1
507.0165728,30,2.569468001,23971.98952,1
457.8915325,28,3.749920565,19115.72186,1
286.9215581,26,4.58431918,14893.2064,1
432.2095447,30,4.627464223,25410.81187,1
421.8798537,27,2.29041112,23616.80462,1
439.0553562,29,4.103534274,13614.75093,1
441.0865633,34,3.953334967,21157.17973,1
401.2348152,30,4.195539286,22171.3189,1
496.1982994,32,3.678957092,29322.7407,1
463.7476806,33,5.294159073,19731.74918,1
419.534133,32,5.149542443,20784.56786,1
460.8706469,27,4.588758378,13676.75352,1
520.2011294,33,3.168031026,17766.25289,1
380.3234402,30,4.181254134,18253.1811,1
495.9149193,34,4.967975792,21400.0165,1
524.4659995,27,4.099168691,29411.62865,1
358.0463182,26,3.050197585,19105.0149,1
479.0323203,31,4.462045738,20562.51339,1
382.2243701,31,4.473976075,14904.94039,1
435.511529,34,2.974870903,20555.96549,1
359.9520067,32,4.575874148,15618.13524,1
333.5043274,30,3.974972302,15222.24644,1
394.0548353,27,2.615257476,25175.75416,1
404.5611293,29,3.769503907,22648.23755,1
566.3307048,27,5.109312362,16827.19287,1
428.8327463,28,3.15755952,27977.67321,1
471.6799014,32,5.100552354,14304.76308,1
359.7747111,26,5.42978174,18377.00826,1
505.1879288,33,3.791372588,26351.90377,1
315.5204353,28,3.275724959,16897.30704,1
529.4590746,26,5.086698562,13312.44611,1
385.0450026,29,4.833026694,17169.58438,1
404.6591027,31,5.452362325,16679.33516,1
357.4984593,34,3.837926004,22631.65773,1
447.2593533,33,4.317553512,18877.4939,1
330.5504527,29,4.291668967,25591.84098,1
372.0023185,26,3.516237805,27151.3129,1
533.0402104,34,4.338056088,13615.10976,1
447.2813961,31,3.384648505,35418.73504,1
363.5707949,32,3.730792788,29228.33468,1
523.602714,32,5.42376733,18463.72213,1
518.977153,32,4.878944116,16739.26664,1
288.3514711,31,3.709508878,18432.47652,1
314.4258339,34,5.207683455,30586.59266,1
514.7330832,32,4.289236735,23884.13148,1
376.3144459,28,4.134942729,15457.49866,1
493.8554892,34,5.992325027,24417.86132,1
567.2016749,27,3.380360394,26448.24509,1
404.6721081,27,4.45939398,17029.53489,1
346.5407289,26,5.12952782,17414.52062,1
292.3158365,29,3.493053886,23260.472,1
487.4345548,31,3.980920352,23103.65354,1
442.7413888,27,4.814916877,25694.87371,1
366.8024836,29,4.617093489,20111.22595,1
401.7409214,32,4.280792929,23022.16895,1
402.6006572,31,3.490172614,15617.45858,1
426.3695925,32,3.172375491,11842.75781,1
517.4366759,31,4.391731338,28723.61763,1
556.9562714,30,5.343285034,11579.1134,1
339.116587,32,5.109934758,30168.6066,1
547.7021369,34,4.292042179,22374.82491,1
343.2655565,26,3.742255944,34446.78226,1
493.440244,26,2.848370818,14202.1938,1
460.8942124,32,3.712681965,31073.03134,1
317.5833671,30,5.429266409,21736.9818,1
374.9946896,33,4.375598892,19148.22474,1
382.8798437,27,3.246794305,26807.11951,1
515.6312051,29,3.844230761,20864.34047,1
463.0193727,29,4.047380786,21093.9322,1
398.9188595,27,3.465331089,31315.61439,1
308.0860503,26,4.204699129,29123.7083,1
305.8275349,29,4.164772624,17540.7425,1
548.5744617,28,4.616088554,18038.47437,1
344.4204348,31,4.403876807,12674.67277,1
337.7730515,34,3.285186851,14126.59053,1
473.3300783,32,4.158248535,26012.48875,1
407.7417133,29,3.730185467,32415.73362,1
310.7711779,30,3.865295967,29644.81361,1
411.1474331,28,3.074799306,19793.97187,0
414.4270167,27,4.281313459,19679.06267,0
437.2989953,33,4.806016625,13095.14916,0
325.099756,33,4.585321994,27062.06589,0
564.2031775,34,3.085178509,16191.42609,0
445.5626438,30,4.829323364,23590.31371,0
374.6757383,31,2.688643285,29032.7811,0
422.3892918,30,3.399945492,12037.77039,0
378.1203925,34,1.910116645,9544.862671,0
409.7422238,29,4.244173211,13227.05238,0
294.3100808,32,4.186726399,16879.52477,0
532.3111875,28,3.176432526,20855.27232,0
369.0292128,29,4.43325661,31080.43208,0
456.2331895,32,5.06998277,16829.39304,0
353.0699388,26,4.761700804,17694.57483,0
534.7114545,33,3.92659873,44499.72871,0
450.2956957,28,3.331786641,22557.6036,0
547.3253178,27,3.469561086,18221.08534,0
433.4760113,30,4.880512381,43536.02087,0
535.6525599,31,5.164259921,14710.72283,0
549.827142,30,4.962329207,13064.45059,0
342.9790126,26,4.037939155,15105.3731,0
443.8947357,34,5.364172169,5477.347215,0
443.5480065,34,2.88957811,33364.91812,0
389.4711494,29,4.871406193,34816.44454,0
386.4176406,31,4.963535103,22060.18687,0
433.7443917,28,4.893656691,30013.70075,0
349.8160843,31,3.778022672,13137.49076,0
325.721747,33,3.806093256,23580.65729,0
441.0525706,31,2.80042812,24870.82594,0
285.4124362,29,2.47667442,19550.29968,0
569.5692234,32,3.363403258,39423.66606,0
487.6980521,30,3.530940955,16522.71575,0
625.3467725,33,4.086175637,11532.22318,0
374.7947194,32,3.923766075,9943.637599,0
482.4450256,26,3.240419097,12675.93896,0
393.2934779,31,4.269753245,23603.50187,0
437.3255073,31,5.288776597,49341.42128,0
374.3178878,29,2.676593519,18519.16249,0
419.6622002,28,4.575578405,23951.10599,0
434.1984358,29,4.478070477,22256.95036,0
445.5559008,29,3.686074473,24414.97348,0
385.0189506,31,4.977323508,22723.80996,0
465.4998707,31,3.736379595,30042.92851,0
346.5203097,27,3.644106894,20227.64378,0
428.9480234,31,2.691485135,17862.14273,0
284.7744589,27,4.074387228,8238.290038,0
641.5860871,33,4.568843223,17475.46775,0
486.6379375,31,3.701895298,12978.19713,0
344.5151501,33,4.903914479,26894.14489,0
461.2097797,33,3.826063248,8201.362113,0
498.9335185,29,3.226035359,15120.92472,0
420.6076491,28,4.0041613,15177.21819,0
462.4397372,33,3.311808138,13345.3691,0
491.4779238,27,4.063276428,18533.33783,0
482.2944042,31,5.95232482,24252.45882,0
503.8430011,33,3.500848662,12962.38967,0
447.3946851,33,3.165390901,32600.42941,0
474.1478985,28,4.323989598,36520.6587,0
414.9020172,31,3.341369291,32875.19206,0
506.3759338,33,3.368532611,12726.29864,0
344.056871,33,4.666295331,18001.45919,0
395.4043622,26,3.7927771,24560.70061,0
407.0173979,30,3.813435553,11609.99716,0
573.8147436,33,3.399047914,22577.81894,0
530.07252,31,4.682390726,22396.20925,0
428.6613982,31,4.115320543,29508.49281,0
378.7710756,31,4.536181266,31421.1445,0
411.3020866,30,4.320683961,34933.7844,0
475.3018837,33,4.34273753,12320.51229,0
467.0904246,28,4.129984995,10498.63515,0
311.7970421,29,3.436985824,14153.64338,0
467.0884417,29,3.461350424,19258.80307,0
461.5304456,34,4.145806702,23793.03136,0
393.5132565,26,3.109695768,30573.06632,0
631.4986231,27,2.847875248,33037.35339,0
410.3224303,30,3.182805359,17156.33671,0
287.2860574,26,3.668220483,43195.47367,0
484.2798902,29,5.375901894,33473.11252,0
449.3616793,34,3.571862512,23112.50444,0
409.1135118,28,3.741067233,14343.42321,0
568.3046706,32,4.732953571,25363.01659,0
453.7059933,32,5.080497555,26369.02657,0
342.5013872,34,3.336582332,41569.95199,0
396.0527818,30,4.780615832,7450.074375,0
344.9703629,32,3.151767824,25973.32663,0
391.8413032,30,3.465637836,23257.20883,0
550.817564,33,4.571823611,31883.01031,0
348.6185433,32,4.408559684,7929.504749,0
365.4008092,34,4.569760036,24548.5983,0
